,start_time,ambient_temperature,battery_id,test_id,uid,filename,cycle_number
6234,[2010. 8. 17. 6. 50. 25.203],4,B0047,179,6235,06235.csv,71
6237,[2010. 8. 17. 11. 43. 58.265],4,B0047,182,6238,06238.csv,72
6241,[2010. 7. 21. 17. 25. 40.671],4,B0048,2,6242,06242.csv,1
6244,[2010. 7. 21. 22. 38. 43.484],4,B0048,5,6245,06245.csv,2
6246,[2010. 7. 22. 3. 14. 53.218],4,B0048,7,6247,06247.csv,3
6248,[2010. 7. 22. 7. 50. 21.625],4,B0048,9,6249,06249.csv,4
6250,[2010. 7. 22. 12. 25. 3.656],4,B0048,11,6251,06251.csv,5
6253,[2010. 7. 22. 17. 34. 59.312],4,B0048,14,6254,06254.csv,6
6257,[2010. 7. 23. 12. 7. 29.250],4,B0048,18,6258,06258.csv,7
6260,[2010. 7. 23. 17. 17. 36.625],4,B0048,21,6261,06261.csv,8
6262,[2010. 7. 23. 21. 50. 50.578],4,B0048,23,6263,06263.csv,9
6264,[2010. 7. 24. 2. 23. 21.453],4,B0048,25,6265,06265.csv,10
6266,[2010. 7. 24. 6. 55. 11.046],4,B0048,27,6267,06267.csv,11
6269,[2010. 7. 24. 12. 2. 28.390],4,B0048,30,6270,06270.csv,12
6273,[2010. 7. 27. 18. 19. 3.281],4,B0048,34,6274,06274.csv,13
6276,[2010. 7. 27. 23. 28. 8.828],4,B0048,37,6277,06277.csv,14
6278,[2010. 7. 28. 4. 0. 28.265],4,B0048,39,6279,06279.csv,15
6280,[2010. 7. 28. 8. 31. 35.609],4,B0048,41,6281,06281.csv,16
6282,[2010. 7. 28. 13. 2. 8.531],4,B0048,43,6283,06283.csv,17
6285,[2010. 7. 28. 18. 7. 53.906],4,B0048,46,6286,06286.csv,18
6288,[2010. 7. 28. 23. 13. 0.796],4,B0048,49,6289,06289.csv,19
6290,[2010. 7. 29. 2. 55. 52.843],4,B0048,51,6291,06291.csv,20
6292,[2010. 7. 29. 7. 27. 57.484],4,B0048,53,6293,06293.csv,21
6294,[2010. 7. 29. 11. 56. 11.593],4,B0048,55,6295,06295.csv,22
6297,[2010. 7. 29. 16. 59. 23.625],4,B0048,58,6298,06298.csv,23
6300,[2010. 7. 29. 22. 2. 15.765],4,B0048,61,6301,06301.csv,24
6302,[2010. 7. 30. 2. 28. 41.125],4,B0048,63,6303,06303.csv,25
6304,[2010. 7. 30. 6. 54. 35.109],4,B0048,65,6305,06305.csv,26
6306,[2010. 7. 30. 11. 19. 35.093],4,B0048,67,6307,06307.csv,27
6309,[2010. 7. 30. 16. 20. 6.000],4,B0048,70,6310,06310.csv,28
6312,[2010. 7. 30. 21. 20. 14.843],4,B0048,73,6313,06313.csv,29
6314,[2010. 7. 31. 1. 43. 57.734],4,B0048,75,6315,06315.csv,30
6316,[2010. 7. 31. 6. 7. 5.562],4,B0048,77,6317,06317.csv,31
6318,[2010. 7. 31. 10. 29. 39.359],4,B0048,79,6319,06319.csv,32
6321,[2010. 7. 31. 15. 27. 42.562],4,B0048,82,6322,06322.csv,33
6325,[2010. 8. 3. 17. 52. 22.375],4,B0048,86,6326,06326.csv,34
6328,[2010. 8. 3. 22. 54. 43.062],4,B0048,89,6329,06329.csv,35
6330,[2010. 8. 4. 3. 19. 23.250],4,B0048,91,6331,06331.csv,36
6332,[2010. 8. 4. 7. 43. 19.828],4,B0048,93,6333,06333.csv,37
6334,[2010. 8. 4. 12. 6. 28.531],4,B0048,95,6335,06335.csv,38
6337,[2010. 8. 4. 17. 4. 33.625],4,B0048,98,6338,06338.csv,39
6340,[2010. 8. 4. 22. 2. 33.781],4,B0048,101,6341,06341.csv,40
6342,[2010. 8. 5. 2. 23. 35.171],4,B0048,103,6343,06343.csv,41
6344,[2010. 8. 5. 6. 44. 4.281],4,B0048,105,6345,06345.csv,42
6346,[2010. 8. 5. 11. 4. 13.765],4,B0048,107,6347,06347.csv,43
6349,[2010. 8. 5. 15. 59. 42.062],4,B0048,110,6350,06350.csv,44
6352,[2010. 8. 5. 20. 54. 47.218],4,B0048,113,6353,06353.csv,45
6354,[2010. 8. 6. 1. 13. 28.265],4,B0048,115,6355,06355.csv,46
6356,[2010. 8. 6. 5. 31. 48.156],4,B0048,117,6357,06357.csv,47
6358,[2010. 8. 6. 9. 49. 49.937],4,B0048,119,6359,06359.csv,48
6361,[2010. 8. 6. 14. 43. 7.578],4,B0048,122,6362,06362.csv,49
6364,[2010. 8. 6. 19. 36. 20.187],4,B0048,125,6365,06365.csv,50
6366,[2010. 8. 6. 23. 53. 10.890],4,B0048,127,6367,06367.csv,51
6368,[2010. 8. 7. 4. 9. 31.812],4,B0048,129,6369,06369.csv,52
6370,[2010. 8. 7. 8. 25. 18.796],4,B0048,131,6371,06371.csv,53
6373,[2010. 8. 7. 13. 4. 21.953],4,B0048,134,6374,06374.csv,54
6377,[2010. 8. 10. 17. 36. 14.109],4,B0048,138,6378,06378.csv,55
6380,[2010. 8. 10. 22. 33. 31.875],4,B0048,141,6381,06381.csv,56
6382,[2010. 8. 11. 2. 53. 22.453],4,B0048,143,6383,06383.csv,57
6384,[2010. 8. 11. 7. 12. 27.125],4,B0048,145,6385,06385.csv,58
6386,[2010. 8. 11. 11. 31. 14.703],4,B0048,147,6387,06387.csv,59
6389,[2010. 8. 11. 16. 25. 13.593],4,B0048,150,6390,06390.csv,60
6393,[2010. 8. 12. 14. 27. 15.140],4,B0048,154,6394,06394.csv,61
6396,[2010. 8. 12. 19. 22. 39.406],4,B0048,157,6397,06397.csv,62
6398,[2010. 8. 12. 23. 40. 56.125],4,B0048,159,6399,06399.csv,63
6400,[2010. 8. 13. 3. 58. 7.187],4,B0048,161,6401,06401.csv,64
6402,[2010. 8. 13. 8. 14. 54.843],4,B0048,163,6403,06403.csv,65
6405,[2010. 8. 13. 12. 27. 18.593],4,B0048,166,6406,06406.csv,66
6409,[2010. 8. 16. 12. 56. 14.546],4,B0048,170,6410,06410.csv,67
6412,[2010. 8. 16. 17. 53. 19.203],4,B0048,173,6413,06413.csv,68
6414,[2010. 8. 16. 22. 13. 2.812],4,B0048,175,6415,06415.csv,69
6416,[2010. 8. 17. 2. 32. 20.000],4,B0048,177,6417,06417.csv,70
6418,[2010. 8. 17. 6. 50. 25.203],4,B0048,179,6419,06419.csv,71
6421,[2010. 8. 17. 11. 43. 58.265],4,B0048,182,6422,06422.csv,72
6425,[2010. 9. 17. 16. 34. 19.843],4,B0053,2,6426,06426.csv,1
6428,[2010. 9. 17. 20. 55. 26.968],4,B0053,5,6429,06429.csv,2
6430,[2010. 9. 18. 0. 40. 13.437],4,B0053,7,6431,06431.csv,3
6432,[2010. 9. 18. 4. 24. 22.125],4,B0053,9,6433,06433.csv,4
6434,[2010. 9. 18. 8. 8. 20.468],4,B0053,11,6435,06435.csv,5
6437,[2010. 9. 18. 12. 28. 3.796],4,B0053,14,6438,06438.csv,6
6440,[2010. 9. 18. 16. 48. 9.078],4,B0053,17,6441,06441.csv,7
6442,[2010. 9. 18. 20. 32. 11.859],4,B0053,19,6443,06443.csv,8
6444,[2010. 9. 19. 0. 15. 53.859],4,B0053,21,6445,06445.csv,9
6446,[2010. 9. 19. 3. 59. 19.781],4,B0053,23,6447,06447.csv,10
6449,[2010. 9. 19. 8. 18. 42.812],4,B0053,26,6450,06450.csv,11
6452,[2010. 9. 19. 12. 37. 25.421],4,B0053,29,6453,06453.csv,12
6454,[2010. 9. 19. 16. 20. 55.593],4,B0053,31,6455,06455.csv,13
6456,[2010. 9. 19. 20. 4. 0.796],4,B0053,33,6457,06457.csv,14
6458,[2010. 9. 19. 23. 46. 55.921],4,B0053,35,6459,06459.csv,15
6461,[2010. 9. 20. 4. 5. 45.906],4,B0053,38,6462,06462.csv,16
6464,[2010. 9. 20. 8. 24. 15.015],4,B0053,41,6465,06465.csv,17
6466,[2010. 9. 20. 12. 7. 10.968],4,B0053,43,6467,06467.csv,18
6468,[2010. 9. 20. 15. 50. 1.140],4,B0053,45,6469,06469.csv,19
6470,[2010. 9. 20. 19. 32. 6.515],4,B0053,47,6471,06471.csv,20
6473,[2010. 9. 20. 23. 50. 39.718],4,B0053,50,6474,06474.csv,21
6477,[2010. 9. 21. 17. 39. 5.828],4,B0053,54,6478,06478.csv,22
6480,[2010. 9. 21. 21. 58. 28.140],4,B0053,57,6481,06481.csv,23
6482,[2010. 9. 22. 1. 41. 32.187],4,B0053,59,6483,06483.csv,24
6484,[2010. 9. 22. 5. 24. 23.734],4,B0053,61,6485,06485.csv,25
6486,[2010. 9. 22. 9. 6. 33.937],4,B0053,63,6487,06487.csv,26
6489,[2010. 9. 22. 13. 25. 4.078],4,B0053,66,6490,06490.csv,27
6492,[2010. 9. 22. 17. 43. 16.453],4,B0053,69,6493,06493.csv,28
6494,[2010. 9. 22. 21. 25. 52.718],4,B0053,71,6495,06495.csv,29
6496,[2010. 9. 23. 1. 7. 46.453],4,B0053,73,6497,06497.csv,30
6498,[2010. 9. 23. 4. 49. 59.390],4,B0053,75,6499,06499.csv,31
6501,[2010. 9. 23. 9. 7. 43.250],4,B0053,78,6502,06502.csv,32
6504,[2010. 9. 23. 13. 25. 43.781],4,B0053,81,6505,06505.csv,33
6506,[2010. 9. 23. 17. 7. 13.640],4,B0053,83,6507,06507.csv,34
6508,[2010. 9. 23. 20. 48. 49.000],4,B0053,85,6509,06509.csv,35
6510,[2010. 9. 24. 0. 30. 30.234],4,B0053,87,6511,06511.csv,36
6513,[2010. 9. 24. 4. 48. 6.765],4,B0053,90,6514,06514.csv,37
6516,[2010. 9. 24. 9. 5. 40.015],4,B0053,93,6517,06517.csv,38
6518,[2010. 9. 24. 12. 47. 29.312],4,B0053,95,6519,06519.csv,39
6520,[2010. 9. 24. 16. 28. 59.265],4,B0053,97,6521,06521.csv,40
6522,[2010. 9. 24. 20. 10. 9.953],4,B0053,99,6523,06523.csv,41
6525,[2010. 9. 25. 0. 27. 44.859],4,B0053,102,6526,06526.csv,42
6529,[2010. 9. 28. 13. 0. 15.890],4,B0053,106,6530,06530.csv,43
6532,[2010. 9. 28. 17. 20. 8.734],4,B0053,109,6533,06533.csv,44
6534,[2010. 9. 28. 21. 4. 5.953],4,B0053,111,6535,06535.csv,45
6536,[2010. 9. 29. 0. 47. 0.843],4,B0053,113,6537,06537.csv,46
6538,[2010. 9. 29. 4. 29. 50.859],4,B0053,115,6539,06539.csv,47
6541,[2010. 9. 29. 8. 48. 28.531],4,B0053,118,6542,06542.csv,48
6544,[2010. 9. 29. 13. 6. 49.296],4,B0053,121,6545,06545.csv,49
6546,[2010. 9. 29. 16. 49. 33.218],4,B0053,123,6547,06547.csv,50
6548,[2010. 9. 29. 20. 31. 38.875],4,B0053,125,6549,06549.csv,51
6550,[2010. 9. 30. 0. 13. 58.171],4,B0053,127,6551,06551.csv,52
6553,[2010. 9. 30. 4. 31. 22.796],4,B0053,130,6554,06554.csv,53
6556,[2010. 9. 30. 8. 48. 54.250],4,B0053,133,6557,06557.csv,54
6558,[2010. 9. 30. 12. 31. 10.171],4,B0053,135,6559,06559.csv,55
6562,[2010. 9. 3. 13. 31. 57.625],4,B0054,2,6563,06563.csv,1
6565,[2010. 9. 3. 17. 57. 17.250],4,B0054,5,6566,06566.csv,2
6567,[2010. 9. 3. 21. 46. 44.656],4,B0054,7,6568,06568.csv,3
6569,[2010. 9. 4. 1. 34. 26.531],4,B0054,9,6570,06570.csv,4
6571,[2010. 9. 4. 5. 23. 21.515],4,B0054,11,6572,06572.csv,5
6574,[2010. 9. 4. 9. 46. 0.546],4,B0054,14,6575,06575.csv,6
6577,[2010. 9. 4. 14. 6. 24.109],4,B0054,17,6578,06578.csv,7
6579,[2010. 9. 4. 17. 49. 40.140],4,B0054,19,6580,06580.csv,8
6581,[2010. 9. 4. 21. 37. 22.484],4,B0054,21,6582,06582.csv,9
6583,[2010. 9. 5. 1. 24. 28.468],4,B0054,23,6584,06584.csv,10
6586,[2010. 9. 5. 5. 42. 37.078],4,B0054,26,6587,06587.csv,11
6589,[2010. 9. 5. 10. 5. 24.687],4,B0054,29,6590,06590.csv,12
6591,[2010. 9. 5. 13. 51. 37.406],4,B0054,31,6592,06592.csv,13
6593,[2010. 9. 5. 17. 38. 9.718],4,B0054,33,6594,06594.csv,14
6595,[2010. 9. 5. 21. 24. 24.046],4,B0054,35,6596,06596.csv,15
6598,[2010. 9. 6. 1. 46. 17.296],4,B0054,38,6599,06599.csv,16
6601,[2010. 9. 6. 6. 7. 21.890],4,B0054,41,6602,06602.csv,17
6603,[2010. 9. 6. 9. 52. 10.703],4,B0054,43,6604,06604.csv,18
6605,[2010. 9. 6. 13. 37. 22.312],4,B0054,45,6606,06606.csv,19
6607,[2010. 9. 6. 17. 22. 56.859],4,B0054,47,6608,06608.csv,20
6610,[2010. 9. 6. 21. 44. 11.750],4,B0054,50,6611,06611.csv,21
6614,[2010. 9. 9. 17. 25. 2.968],4,B0054,54,6615,06615.csv,22
6617,[2010. 9. 9. 21. 48. 7.734],4,B0054,57,6618,06618.csv,23
6619,[2010. 9. 10. 1. 34. 50.609],4,B0054,59,6620,06620.csv,24
6621,[2010. 9. 10. 5. 20. 43.609],4,B0054,61,6622,06622.csv,25
6623,[2010. 9. 10. 9. 6. 45.796],4,B0054,63,6624,06624.csv,26
6626,[2010. 9. 10. 13. 28. 18.093],4,B0054,66,6627,06627.csv,27
6629,[2010. 9. 10. 17. 49. 42.375],4,B0054,69,6630,06630.csv,28
6631,[2010. 9. 10. 21. 34. 58.687],4,B0054,71,6632,06632.csv,29
6633,[2010. 9. 11. 1. 19. 42.500],4,B0054,73,6634,06634.csv,30
6635,[2010. 9. 11. 5. 4. 36.593],4,B0054,75,6636,06636.csv,31
6638,[2010. 9. 11. 9. 25. 19.390],4,B0054,78,6639,06639.csv,32
6641,[2010. 9. 11. 13. 45. 14.468],4,B0054,81,6642,06642.csv,33
6643,[2010. 9. 11. 17. 29. 53.218],4,B0054,83,6644,06644.csv,34
6645,[2010. 9. 11. 21. 14. 2.187],4,B0054,85,6646,06646.csv,35
6647,[2010. 9. 12. 0. 58. 31.296],4,B0054,87,6648,06648.csv,36
6650,[2010. 9. 12. 5. 18. 1.359],4,B0054,90,6651,06651.csv,37
6653,[2010. 9. 12. 9. 38. 3.171],4,B0054,93,6654,06654.csv,38
6655,[2010. 9. 12. 13. 22. 16.859],4,B0054,95,6656,06656.csv,39
6657,[2010. 9. 12. 17. 6. 9.515],4,B0054,97,6658,06658.csv,40
6659,[2010. 9. 12. 20. 49. 58.468],4,B0054,99,6660,06660.csv,41
6662,[2010. 9. 13. 1. 9. 31.593],4,B0054,102,6663,06663.csv,42
6666,[2010. 9. 14. 13. 26. 0.343],4,B0054,106,6667,06667.csv,43
6669,[2010. 9. 14. 17. 46. 48.031],4,B0054,109,6670,06670.csv,44
6671,[2010. 9. 14. 21. 31. 37.328],4,B0054,111,6672,06672.csv,45
6673,[2010. 9. 15. 1. 16. 6.093],4,B0054,113,6674,06674.csv,46
6675,[2010. 9. 15. 5. 0. 4.750],4,B0054,115,6676,06676.csv,47
6678,[2010. 9. 17. 16. 34. 19.843],4,B0054,118,6679,06679.csv,48
6681,[2010. 9. 17. 20. 55. 26.968],4,B0054,121,6682,06682.csv,49
6683,[2010. 9. 18. 0. 40. 13.437],4,B0054,123,6684,06684.csv,50
6685,[2010. 9. 18. 4. 24. 22.125],4,B0054,125,6686,06686.csv,51
6687,[2010. 9. 18. 8. 8. 20.468],4,B0054,127,6688,06688.csv,52
6690,[2010. 9. 18. 12. 28. 3.796],4,B0054,130,6691,06691.csv,53
6693,[2010. 9. 18. 16. 48. 9.078],4,B0054,133,6694,06694.csv,54
6695,[2010. 9. 18. 20. 32. 11.859],4,B0054,135,6696,06696.csv,55
6697,[2010. 9. 19. 0. 15. 53.859],4,B0054,137,6698,06698.csv,56
6699,[2010. 9. 19. 3. 59. 19.781],4,B0054,139,6700,06700.csv,57
6702,[2010. 9. 19. 8. 18. 42.812],4,B0054,142,6703,06703.csv,58
6705,[2010. 9. 19. 12. 37. 25.421],4,B0054,145,6706,06706.csv,59
6707,[2010. 9. 19. 16. 20. 55.593],4,B0054,147,6708,06708.csv,60
6709,[2010. 9. 19. 20. 4. 0.796],4,B0054,149,6710,06710.csv,61
6711,[2010. 9. 19. 23. 46. 55.921],4,B0054,151,6712,06712.csv,62
6714,[2010. 9. 20. 4. 5. 45.906],4,B0054,154,6715,06715.csv,63
6717,[2010. 9. 20. 8. 24. 15.015],4,B0054,157,6718,06718.csv,64
6719,[2010. 9. 20. 12. 7. 10.968],4,B0054,159,6720,06720.csv,65
6721,[2010. 9. 20. 15. 50. 1.140],4,B0054,161,6722,06722.csv,66
6723,[2010. 9. 20. 19. 32. 6.515],4,B0054,163,6724,06724.csv,67
6726,[2010. 9. 20. 23. 50. 39.718],4,B0054,166,6727,06727.csv,68
6730,[2010. 9. 21. 17. 39. 5.828],4,B0054,170,6731,06731.csv,69
6733,[2010. 9. 21. 21. 58. 28.140],4,B0054,173,6734,06734.csv,70
6735,[2010. 9. 22. 1. 41. 32.187],4,B0054,175,6736,06736.csv,71
6737,[2010. 9. 22. 5. 24. 23.734],4,B0054,177,6738,06738.csv,72
6739,[2010. 9. 22. 9. 6. 33.937],4,B0054,179,6740,06740.csv,73
6742,[2010. 9. 22. 13. 25. 4.078],4,B0054,182,6743,06743.csv,74
6745,[2010. 9. 22. 17. 43. 16.453],4,B0054,185,6746,06746.csv,75
6747,[2010. 9. 22. 21. 25. 52.718],4,B0054,187,6748,06748.csv,76
6749,[2010. 9. 23. 1. 7. 46.453],4,B0054,189,6750,06750.csv,77
6751,[2010. 9. 23. 4. 49. 59.390],4,B0054,191,6752,06752.csv,78
6754,[2010. 9. 23. 9. 7. 43.250],4,B0054,194,6755,06755.csv,79
6757,[2010. 9. 23. 13. 25. 43.781],4,B0054,197,6758,06758.csv,80
6759,[2010. 9. 23. 17. 7. 13.640],4,B0054,199,6760,06760.csv,81
6761,[2010. 9. 23. 20. 48. 49.000],4,B0054,201,6762,06762.csv,82
6763,[2010. 9. 24. 0. 30. 30.234],4,B0054,203,6764,06764.csv,83
6766,[2010. 9. 24. 4. 48. 6.765],4,B0054,206,6767,06767.csv,84
6769,[2010. 9. 24. 9. 5. 40.015],4,B0054,209,6770,06770.csv,85
6771,[2010. 9. 24. 12. 47. 29.312],4,B0054,211,6772,06772.csv,86
6773,[2010. 9. 24. 16. 28. 59.265],4,B0054,213,6774,06774.csv,87
6775,[2010. 9. 24. 20. 10. 9.953],4,B0054,215,6776,06776.csv,88
6778,[2010. 9. 25. 0. 27. 44.859],4,B0054,218,6779,06779.csv,89
6782,[2010. 9. 28. 13. 0. 15.890],4,B0054,222,6783,06783.csv,90
6785,[2010. 9. 28. 17. 20. 8.734],4,B0054,225,6786,06786.csv,91
6787,[2010. 9. 28. 21. 4. 5.953],4,B0054,227,6788,06788.csv,92
6789,[2010. 9. 29. 0. 47. 0.843],4,B0054,229,6790,06790.csv,93
6791,[2010. 9. 29. 4. 29. 50.859],4,B0054,231,6792,06792.csv,94
6794,[2010. 9. 29. 8. 48. 28.531],4,B0054,234,6795,06795.csv,95
6797,[2010. 9. 29. 13. 6. 49.296],4,B0054,237,6798,06798.csv,96
6799,[2010. 9. 29. 16. 49. 33.218],4,B0054,239,6800,06800.csv,97
6801,[2010. 9. 29. 20. 31. 38.875],4,B0054,241,6802,06802.csv,98
6803,[2010. 9. 30. 0. 13. 58.171],4,B0054,243,6804,06804.csv,99
6806,[2010. 9. 30. 4. 31. 22.796],4,B0054,246,6807,06807.csv,100
6809,[2010. 9. 30. 8. 48. 54.250],4,B0054,249,6810,06810.csv,101
6811,[2010. 9. 30. 12. 31. 10.171],4,B0054,251,6812,06812.csv,102
6815,[2010. 9. 3. 13. 31. 57.625],4,B0055,2,6816,06816.csv,1
6818,[2010. 9. 3. 17. 57. 17.250],4,B0055,5,6819,06819.csv,2
6820,[2010. 9. 3. 21. 46. 44.656],4,B0055,7,6821,06821.csv,3
6822,[2010. 9. 4. 1. 34. 26.531],4,B0055,9,6823,06823.csv,4
6824,[2010. 9. 4. 5. 23. 21.515],4,B0055,11,6825,06825.csv,5
6827,[2010. 9. 4. 9. 46. 0.546],4,B0055,14,6828,06828.csv,6
6830,[2010. 9. 4. 14. 6. 24.109],4,B0055,17,6831,06831.csv,7
6832,[2010. 9. 4. 17. 49. 40.140],4,B0055,19,6833,06833.csv,8
6834,[2010. 9. 4. 21. 37. 22.484],4,B0055,21,6835,06835.csv,9
6836,[2010. 9. 5. 1. 24. 28.468],4,B0055,23,6837,06837.csv,10
6839,[2010. 9. 5. 5. 42. 37.078],4,B0055,26,6840,06840.csv,11
6842,[2010. 9. 5. 10. 5. 24.687],4,B0055,29,6843,06843.csv,12
6844,[2010. 9. 5. 13. 51. 37.406],4,B0055,31,6845,06845.csv,13
6846,[2010. 9. 5. 17. 38. 9.718],4,B0055,33,6847,06847.csv,14
6848,[2010. 9. 5. 21. 24. 24.046],4,B0055,35,6849,06849.csv,15
6851,[2010. 9. 6. 1. 46. 17.296],4,B0055,38,6852,06852.csv,16
6854,[2010. 9. 6. 6. 7. 21.890],4,B0055,41,6855,06855.csv,17
6856,[2010. 9. 6. 9. 52. 10.703],4,B0055,43,6857,06857.csv,18
6858,[2010. 9. 6. 13. 37. 22.312],4,B0055,45,6859,06859.csv,19
6860,[2010. 9. 6. 17. 22. 56.859],4,B0055,47,6861,06861.csv,20
6863,[2010. 9. 6. 21. 44. 11.750],4,B0055,50,6864,06864.csv,21
6867,[2010. 9. 9. 17. 25. 2.968],4,B0055,54,6868,06868.csv,22
6870,[2010. 9. 9. 21. 48. 7.734],4,B0055,57,6871,06871.csv,23
6872,[2010. 9. 10. 1. 34. 50.609],4,B0055,59,6873,06873.csv,24
6874,[2010. 9. 10. 5. 20. 43.609],4,B0055,61,6875,06875.csv,25
6876,[2010. 9. 10. 9. 6. 45.796],4,B0055,63,6877,06877.csv,26
6879,[2010. 9. 10. 13. 28. 18.093],4,B0055,66,6880,06880.csv,27
6882,[2010. 9. 10. 17. 49. 42.375],4,B0055,69,6883,06883.csv,28
6884,[2010. 9. 10. 21. 34. 58.687],4,B0055,71,6885,06885.csv,29
6886,[2010. 9. 11. 1. 19. 42.500],4,B0055,73,6887,06887.csv,30
6888,[2010. 9. 11. 5. 4. 36.593],4,B0055,75,6889,06889.csv,31
6891,[2010. 9. 11. 9. 25. 19.390],4,B0055,78,6892,06892.csv,32
6894,[2010. 9. 11. 13. 45. 14.468],4,B0055,81,6895,06895.csv,33
6896,[2010. 9. 11. 17. 29. 53.218],4,B0055,83,6897,06897.csv,34
6898,[2010. 9. 11. 21. 14. 2.187],4,B0055,85,6899,06899.csv,35
6900,[2010. 9. 12. 0. 58. 31.296],4,B0055,87,6901,06901.csv,36
6903,[2010. 9. 12. 5. 18. 1.359],4,B0055,90,6904,06904.csv,37
6906,[2010. 9. 12. 9. 38. 3.171],4,B0055,93,6907,06907.csv,38
6908,[2010. 9. 12. 13. 22. 16.859],4,B0055,95,6909,06909.csv,39
6910,[2010. 9. 12. 17. 6. 9.515],4,B0055,97,6911,06911.csv,40
6912,[2010. 9. 12. 20. 49. 58.468],4,B0055,99,6913,06913.csv,41
6915,[2010. 9. 13. 1. 9. 31.593],4,B0055,102,6916,06916.csv,42
6919,[2010. 9. 14. 13. 26. 0.343],4,B0055,106,6920,06920.csv,43
6922,[2010. 9. 14. 17. 46. 48.031],4,B0055,109,6923,06923.csv,44
6924,[2010. 9. 14. 21. 31. 37.328],4,B0055,111,6925,06925.csv,45
6926,[2010. 9. 15. 1. 16. 6.093],4,B0055,113,6927,06927.csv,46
6928,[2010. 9. 15. 5. 0. 4.750],4,B0055,115,6929,06929.csv,47
6931,[2010. 9. 17. 16. 34. 19.843],4,B0055,118,6932,06932.csv,48
6934,[2010. 9. 17. 20. 55. 26.968],4,B0055,121,6935,06935.csv,49
6936,[2010. 9. 18. 0. 40. 13.437],4,B0055,123,6937,06937.csv,50
6938,[2010. 9. 18. 4. 24. 22.125],4,B0055,125,6939,06939.csv,51
6940,[2010. 9. 18. 8. 8. 20.468],4,B0055,127,6941,06941.csv,52
6943,[2010. 9. 18. 12. 28. 3.796],4,B0055,130,6944,06944.csv,53
6946,[2010. 9. 18. 16. 48. 9.078],4,B0055,133,6947,06947.csv,54
6948,[2010. 9. 18. 20. 32. 11.859],4,B0055,135,6949,06949.csv,55
6950,[2010. 9. 19. 0. 15. 53.859],4,B0055,137,6951,06951.csv,56
6952,[2010. 9. 19. 3. 59. 19.781],4,B0055,139,6953,06953.csv,57
6955,[2010. 9. 19. 8. 18. 42.812],4,B0055,142,6956,06956.csv,58
6958,[2010. 9. 19. 12. 37. 25.421],4,B0055,145,6959,06959.csv,59
6960,[2010. 9. 19. 16. 20. 55.593],4,B0055,147,6961,06961.csv,60
6962,[2010. 9. 19. 20. 4. 0.796],4,B0055,149,6963,06963.csv,61
6964,[2010. 9. 19. 23. 46. 55.921],4,B0055,151,6965,06965.csv,62
6967,[2010. 9. 20. 4. 5. 45.906],4,B0055,154,6968,06968.csv,63
6970,[2010. 9. 20. 8. 24. 15.015],4,B0055,157,6971,06971.csv,64
6972,[2010. 9. 20. 12. 7. 10.968],4,B0055,159,6973,06973.csv,65
6974,[2010. 9. 20. 15. 50. 1.140],4,B0055,161,6975,06975.csv,66
6976,[2010. 9. 20. 19. 32. 6.515],4,B0055,163,6977,06977.csv,67
6979,[2010. 9. 20. 23. 50. 39.718],4,B0055,166,6980,06980.csv,68
6983,[2010. 9. 21. 17. 39. 5.828],4,B0055,170,6984,06984.csv,69
6986,[2010. 9. 21. 21. 58. 28.140],4,B0055,173,6987,06987.csv,70
6988,[2010. 9. 22. 1. 41. 32.187],4,B0055,175,6989,06989.csv,71
6990,[2010. 9. 22. 5. 24. 23.734],4,B0055,177,6991,06991.csv,72
6992,[2010. 9. 22. 9. 6. 33.937],4,B0055,179,6993,06993.csv,73
6995,[2010. 9. 22. 13. 25. 4.078],4,B0055,182,6996,06996.csv,74
6998,[2010. 9. 22. 17. 43. 16.453],4,B0055,185,6999,06999.csv,75
7000,[2010. 9. 22. 21. 25. 52.718],4,B0055,187,7001,07001.csv,76
7002,[2010. 9. 23. 1. 7. 46.453],4,B0055,189,7003,07003.csv,77
7004,[2010. 9. 23. 4. 49. 59.390],4,B0055,191,7005,07005.csv,78
7007,[2010. 9. 23. 9. 7. 43.250],4,B0055,194,7008,07008.csv,79
7010,[2010. 9. 23. 13. 25. 43.781],4,B0055,197,7011,07011.csv,80
7012,[2010. 9. 23. 17. 7. 13.640],4,B0055,199,7013,07013.csv,81
7014,[2010. 9. 23. 20. 48. 49.000],4,B0055,201,7015,07015.csv,82
7016,[2010. 9. 24. 0. 30. 30.234],4,B0055,203,7017,07017.csv,83
7019,[2010. 9. 24. 4. 48. 6.765],4,B0055,206,7020,07020.csv,84
7022,[2010. 9. 24. 9. 5. 40.015],4,B0055,209,7023,07023.csv,85
7024,[2010. 9. 24. 12. 47. 29.312],4,B0055,211,7025,07025.csv,86
7026,[2010. 9. 24. 16. 28. 59.265],4,B0055,213,7027,07027.csv,87
7028,[2010. 9. 24. 20. 10. 9.953],4,B0055,215,7029,07029.csv,88
7031,[2010. 9. 25. 0. 27. 44.859],4,B0055,218,7032,07032.csv,89
7035,[2010. 9. 28. 13. 0. 15.890],4,B0055,222,7036,07036.csv,90
7038,[2010. 9. 28. 17. 20. 8.734],4,B0055,225,7039,07039.csv,91
7040,[2010. 9. 28. 21. 4. 5.953],4,B0055,227,7041,07041.csv,92
7042,[2010. 9. 29. 0. 47. 0.843],4,B0055,229,7043,07043.csv,93
