,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,cycle_number
6303,[2010. 7. 30. 5. 30. 13.453],4,B0048,64,6304,06304.csv,1.2826154066729571,26
6305,[2010. 7. 30. 9. 56. 7.796],4,B0048,66,6306,06306.csv,1.2752890152407,27
6307,[2010. 7. 30. 14. 21. 3.875],4,B0048,68,6308,06308.csv,1.2735572473264072,28
6311,[2010. 7. 30. 19. 57. 28.859],4,B0048,72,6312,06312.csv,1.2594114333938535,29
6313,[2010. 7. 31. 0. 21. 41.812],4,B0048,74,6314,06314.csv,1.2631632585495876,30
6315,[2010. 7. 31. 4. 45. 24.171],4,B0048,76,6316,06316.csv,1.2491717310136363,31
6317,[2010. 7. 31. 9. 8. 38.406],4,B0048,78,6318,06318.csv,1.233984347835307,32
6319,[2010. 7. 31. 13. 31. 7.296],4,B0048,80,6320,06320.csv,1.240031992028868,33
6323,[2010. 8. 3. 15. 52. 53.046],4,B0048,84,6324,06324.csv,1.30370857198071,34
6327,[2010. 8. 3. 21. 29. 43.953],4,B0048,88,6328,06328.csv,1.315055963470538,35
6329,[2010. 8. 4. 1. 56. 12.734],4,B0048,90,6330,06330.csv,1.2888738300982074,36
6331,[2010. 8. 4. 6. 20. 57.078],4,B0048,92,6332,06332.csv,1.2877137595885193,37
6333,[2010. 8. 4. 10. 44. 49.390],4,B0048,94,6334,06334.csv,1.2673379985315465,38
6335,[2010. 8. 4. 15. 7. 58.828],4,B0048,96,6336,06336.csv,1.250594345697306,39
6339,[2010. 8. 4. 20. 41. 59.500],4,B0048,100,6340,06340.csv,1.2487131179395878,40
6341,[2010. 8. 5. 1. 4. 3.312],4,B0048,102,6342,06342.csv,1.248002326082933,41
6343,[2010. 8. 5. 5. 25. 7.906],4,B0048,104,6344,06344.csv,1.2300895244599586,42
6345,[2010. 8. 5. 9. 45. 36.390],4,B0048,106,6346,06346.csv,1.2244197121500937,43
6347,[2010. 8. 5. 14. 5. 44.828],4,B0048,108,6348,06348.csv,1.2186682845116386,44
6351,[2010. 8. 5. 19. 37. 8.125],4,B0048,112,6352,06352.csv,1.2037865236033616,45
6353,[2010. 8. 5. 23. 56. 22.437],4,B0048,114,6354,06354.csv,1.1947642300832226,46
6355,[2010. 8. 6. 4. 15. 3.234],4,B0048,116,6356,06356.csv,1.2052091893871495,47
6357,[2010. 8. 6. 8. 33. 24.750],4,B0048,118,6358,06358.csv,1.1955746593628465,48
6359,[2010. 8. 6. 12. 51. 21.000],4,B0048,120,6360,06360.csv,1.1888497102149884,49
6363,[2010. 8. 6. 18. 20. 37.375],4,B0048,124,6364,06364.csv,1.1915605250807406,50
6365,[2010. 8. 6. 22. 37. 51.968],4,B0048,126,6366,06366.csv,1.1726587153109655,51
6367,[2010. 8. 7. 2. 54. 46.296],4,B0048,128,6368,06368.csv,1.1841133872494156,52
6369,[2010. 8. 7. 7. 11. 8.671],4,B0048,130,6370,06370.csv,1.1576825122317769,53
6371,[2010. 8. 7. 11. 26. 50.984],4,B0048,132,6372,06372.csv,0.0,54
6375,[2010. 8. 10. 15. 39. 28.921],4,B0048,136,6376,06376.csv,1.259355851168598,55
6379,[2010. 8. 10. 21. 13. 49.640],4,B0048,140,6380,06380.csv,1.265883375278026,56
6381,[2010. 8. 11. 1. 35. 2.781],4,B0048,142,6382,06382.csv,1.247259867318412,57
6383,[2010. 8. 11. 5. 54. 59.281],4,B0048,144,6384,06384.csv,1.232808747256218,58
6385,[2010. 8. 11. 10. 14. 4.421],4,B0048,146,6386,06386.csv,1.2319592783041904,59
6387,[2010. 8. 11. 14. 32. 46.656],4,B0048,148,6388,06388.csv,1.220785786262778,60
6391,[2010. 8. 12. 12. 34. 22.109],4,B0048,152,6392,06392.csv,1.2275441303266783,61
6395,[2010. 8. 12. 18. 4. 47.218],4,B0048,156,6396,06396.csv,1.2386788414290355,62
6397,[2010. 8. 12. 22. 24. 12.484],4,B0048,158,6398,06398.csv,1.2283577755407058,63
6399,[2010. 8. 13. 2. 42. 32.031],4,B0048,160,6400,06400.csv,1.2095481507570451,64
6401,[2010. 8. 13. 6. 59. 39.343],4,B0048,162,6402,06402.csv,1.2082142070681048,65
6403,[2010. 8. 13. 11. 16. 29.328],4,B0048,164,6404,06404.csv,0.0,66
6407,[2010. 8. 16. 10. 57. 7.937],4,B0048,168,6408,06408.csv,1.2998734542832149,67
6411,[2010. 8. 16. 16. 33. 48.968],4,B0048,172,6412,06412.csv,1.2691220651743778,68
6413,[2010. 8. 16. 20. 54. 56.609],4,B0048,174,6414,06414.csv,1.2555144634690785,69
6415,[2010. 8. 17. 1. 14. 42.109],4,B0048,176,6416,06416.csv,1.2519876926897655,70
6417,[2010. 8. 17. 5. 33. 53.718],4,B0048,178,6418,06418.csv,1.2374982003019996,71
6419,[2010. 8. 17. 9. 52. 5.375],4,B0048,180,6420,06420.csv,1.2231273969878986,72
6423,[2010. 9. 17. 15. 17. 48.765],4,B0053,0,6424,06424.csv,1.06914178861943,1
6427,[2010. 9. 17. 20. 11. 19.796],4,B0053,4,6428,06428.csv,1.1540727934432229,2
6429,[2010. 9. 17. 23. 56. 44.390],4,B0053,6,6430,06430.csv,1.1501525413826983,3
6431,[2010. 9. 18. 3. 41. 26.687],4,B0053,8,6432,06432.csv,1.1305863853936766,4
6433,[2010. 9. 18. 7. 25. 38.640],4,B0053,10,6434,06434.csv,1.121790272357562,5
6435,[2010. 9. 18. 11. 9. 35.656],4,B0053,12,6436,06436.csv,1.1135982401443856,6
6439,[2010. 9. 18. 16. 5. 6.281],4,B0053,16,6440,06440.csv,1.0864654057095062,7
6441,[2010. 9. 18. 19. 49. 23.328],4,B0053,18,6442,06442.csv,1.0647493568993147,8
6443,[2010. 9. 18. 23. 33. 26.125],4,B0053,20,6444,06444.csv,1.0809288094959644,9
6445,[2010. 9. 19. 3. 17. 11.312],4,B0053,22,6446,06446.csv,1.0852752041846463,10
6447,[2010. 9. 19. 7. 0. 37.453],4,B0053,24,6448,06448.csv,1.0504799933740894,11
6451,[2010. 9. 19. 11. 55. 48.484],4,B0053,28,6452,06452.csv,1.0853550177054303,12
6453,[2010. 9. 19. 15. 38. 44.765],4,B0053,30,6454,06454.csv,1.0508395690790722,13
6455,[2010. 9. 19. 19. 22. 11.656],4,B0053,32,6456,06456.csv,1.060906788333118,14
6457,[2010. 9. 19. 23. 5. 17.437],4,B0053,34,6458,06458.csv,1.070582461063814,15
6459,[2010. 9. 20. 2. 48. 11.609],4,B0053,36,6460,06460.csv,1.024036665663697,16
6463,[2010. 9. 20. 7. 42. 50.203],4,B0053,40,6464,06464.csv,1.0670957253433857,17
6465,[2010. 9. 20. 11. 25. 31.156],4,B0053,42,6466,06466.csv,1.0279237850447498,18
6467,[2010. 9. 20. 15. 8. 29.703],4,B0053,44,6468,06468.csv,1.0325426399701008,19
6469,[2010. 9. 20. 18. 51. 21.781],4,B0053,46,6470,06470.csv,1.055948784653705,20
6471,[2010. 9. 20. 22. 33. 25.109],4,B0053,48,6472,06472.csv,1.0445313831308718,21
6475,[2010. 9. 21. 16. 21. 5.187],4,B0053,52,6476,06476.csv,1.035313906812183,22
6479,[2010. 9. 21. 21. 16. 13.531],4,B0053,56,6480,06480.csv,1.076341053101982,23
6481,[2010. 9. 22. 0. 59. 48.890],4,B0053,58,6482,06482.csv,1.0352223140423542,24
6483,[2010. 9. 22. 4. 42. 50.281],4,B0053,60,6484,06484.csv,1.0514287056908256,25
6485,[2010. 9. 22. 8. 25. 42.578],4,B0053,62,6486,06486.csv,1.060332934638968,26
6487,[2010. 9. 22. 12. 7. 52.000],4,B0053,64,6488,06488.csv,1.0236966462748538,27
6491,[2010. 9. 22. 17. 2. 11.859],4,B0053,68,6492,06492.csv,1.0465884668750889,28
6493,[2010. 9. 22. 20. 44. 38.687],4,B0053,70,6494,06494.csv,1.0031121684812232,29
6495,[2010. 9. 23. 0. 27. 12.937],4,B0053,72,6496,06496.csv,1.0461578935615607,30
6497,[2010. 9. 23. 4. 9. 8.968],4,B0053,74,6498,06498.csv,1.0156263513525603,31
6499,[2010. 9. 23. 7. 51. 17.218],4,B0053,76,6500,06500.csv,1.0250054893129452,32
6503,[2010. 9. 23. 12. 44. 52.046],4,B0053,80,6504,06504.csv,0.9801331625592912,33
6505,[2010. 9. 23. 16. 27. 6.734],4,B0053,82,6506,06506.csv,1.036777776420363,34
6507,[2010. 9. 23. 20. 8. 35.109],4,B0053,84,6508,06508.csv,1.026830062058722,35
6509,[2010. 9. 23. 23. 50. 11.265],4,B0053,86,6510,06510.csv,1.0150379662805102,36
6511,[2010. 9. 24. 3. 31. 49.968],4,B0053,88,6512,06512.csv,0.9904614739486176,37
6515,[2010. 9. 24. 8. 25. 18.515],4,B0053,92,6516,06516.csv,1.0145765174582757,38
6517,[2010. 9. 24. 12. 7. 3.171],4,B0053,94,6518,06518.csv,0.9811308944080388,39
6519,[2010. 9. 24. 15. 48. 49.406],4,B0053,96,6520,06520.csv,1.0041687429386437,40
6521,[2010. 9. 24. 19. 30. 22.281],4,B0053,98,6522,06522.csv,1.007820487960787,41
6523,[2010. 9. 24. 23. 11. 34.281],4,B0053,100,6524,06524.csv,0.982454133084564,42
6527,[2010. 9. 28. 11. 41. 33.437],4,B0053,104,6528,06528.csv,1.1096775355538029,43
6531,[2010. 9. 28. 16. 37. 32.109],4,B0053,108,6532,06532.csv,1.1136801589914762,44
6533,[2010. 9. 28. 20. 21. 33.968],4,B0053,110,6534,06534.csv,1.0385009100572404,45
6535,[2010. 9. 29. 0. 5. 26.906],4,B0053,112,6536,06536.csv,1.0768815902180078,46
6537,[2010. 9. 29. 3. 48. 21.015],4,B0053,114,6538,06538.csv,1.0721705505837382,47
6539,[2010. 9. 29. 7. 31. 12.015],4,B0053,116,6540,06540.csv,1.0124588999851116,48
6543,[2010. 9. 29. 12. 25. 41.906],4,B0053,120,6544,06544.csv,1.0279944857549583,49
6545,[2010. 9. 29. 16. 8. 13.421],4,B0053,122,6546,06546.csv,1.0304147279049998,50
6547,[2010. 9. 29. 19. 50. 59.781],4,B0053,124,6548,06548.csv,1.0556163273995052,51
6549,[2010. 9. 29. 23. 33. 0.890],4,B0053,126,6550,06550.csv,1.0011115418162628,52
6551,[2010. 9. 30. 3. 15. 20.437],4,B0053,128,6552,06552.csv,1.0466839215498662,53
6555,[2010. 9. 30. 8. 8. 36.328],4,B0053,132,6556,06556.csv,1.047181656018543,54
6557,[2010. 9. 30. 11. 50. 17.687],4,B0053,134,6558,06558.csv,1.0102740078425778,55
6559,[2010. 9. 30. 15. 32. 33.078],4,B0053,136,6560,06560.csv,0.0,56
6560,[2010. 9. 3. 12. 10. 27.156],4,B0054,0,6561,06561.csv,0.7399351039859233,1
6564,[2010. 9. 3. 17. 8. 51.656],4,B0054,4,6565,06565.csv,1.1665440238116096,2
6566,[2010. 9. 3. 20. 58. 26.281],4,B0054,6,6567,06567.csv,1.1052521456138635,3
6568,[2010. 9. 4. 0. 47. 52.687],4,B0054,8,6569,06569.csv,1.0960302257185877,4
6570,[2010. 9. 4. 4. 35. 34.640],4,B0054,10,6571,06571.csv,1.0754450685609742,5
6572,[2010. 9. 4. 8. 24. 28.609],4,B0054,12,6573,06573.csv,1.0655493528023796,6
6576,[2010. 9. 4. 13. 22. 53.125],4,B0054,16,6577,06577.csv,1.0568368579972396,7
6578,[2010. 9. 4. 17. 7. 33.062],4,B0054,18,6579,06579.csv,1.0449064445364842,8
6580,[2010. 9. 4. 20. 50. 47.984],4,B0054,20,6581,06581.csv,1.0458363976936966,9
6582,[2010. 9. 5. 0. 38. 30.421],4,B0054,22,6583,06583.csv,1.018187920878015,10
6584,[2010. 9. 5. 4. 25. 36.515],4,B0054,24,6585,06585.csv,1.0226409233672231,11
6588,[2010. 9. 5. 9. 19. 29.796],4,B0054,28,6589,06589.csv,1.03890961861509,12
6590,[2010. 9. 5. 13. 6. 35.671],4,B0054,30,6591,06591.csv,1.0173250354350074,13
6592,[2010. 9. 5. 16. 52. 47.406],4,B0054,32,6593,06593.csv,1.033183911994548,14
6594,[2010. 9. 5. 20. 39. 20.328],4,B0054,34,6595,06595.csv,1.0095232119739597,15
6596,[2010. 9. 6. 0. 25. 33.421],4,B0054,36,6597,06597.csv,0.9862483259626476,16
6600,[2010. 9. 6. 5. 23. 13.750],4,B0054,40,6601,06601.csv,1.0080048320000436,17
6602,[2010. 9. 6. 9. 8. 34.203],4,B0054,42,6603,06603.csv,1.0153387761254196,18
6604,[2010. 9. 6. 12. 53. 22.312],4,B0054,44,6605,06605.csv,1.0106786853355956,19
6606,[2010. 9. 6. 16. 38. 35.375],4,B0054,46,6607,06607.csv,1.010409656585336,20
6608,[2010. 9. 6. 20. 24. 10.250],4,B0054,48,6609,06609.csv,0.9801433323963482,21
6612,[2010. 9. 9. 16. 2. 55.593],4,B0054,52,6613,06613.csv,1.1016641723624383,22
6616,[2010. 9. 9. 21. 2. 0.109],4,B0054,56,6617,06617.csv,1.0826512239001271,23
6618,[2010. 9. 10. 0. 49. 20.093],4,B0054,58,6619,06619.csv,1.0575008387868343,24
6620,[2010. 9. 10. 4. 36. 5.546],4,B0054,60,6621,06621.csv,1.0385517331615322,25
6622,[2010. 9. 10. 8. 21. 56.953],4,B0054,62,6623,06623.csv,1.0073294901291132,26
6624,[2010. 9. 10. 12. 7. 58.578],4,B0054,64,6625,06625.csv,1.0160400308540347,27
6628,[2010. 9. 10. 17. 5. 18.031],4,B0054,68,6629,06629.csv,1.0158319636440951,28
6630,[2010. 9. 10. 20. 50. 57.921],4,B0054,70,6631,06631.csv,1.0015383803216271,29
6632,[2010. 9. 11. 0. 36. 11.406],4,B0054,72,6633,06633.csv,0.981248861591824,30
6634,[2010. 9. 11. 4. 20. 54.625],4,B0054,74,6635,06635.csv,0.9987416030110134,31
6636,[2010. 9. 11. 8. 5. 50.875],4,B0054,76,6637,06637.csv,0.9584014230949642,32
6640,[2010. 9. 11. 13. 2. 19.546],4,B0054,80,6641,06641.csv,0.9800846133894624,33
6642,[2010. 9. 11. 16. 46. 28.437],4,B0054,82,6643,06643.csv,0.9720372198962766,34
6644,[2010. 9. 11. 20. 31. 10.015],4,B0054,84,6645,06645.csv,0.9693202807518412,35
6646,[2010. 9. 12. 0. 15. 17.875],4,B0054,86,6647,06647.csv,0.9479786388506264,36
6648,[2010. 9. 12. 3. 59. 48.265],4,B0054,88,6649,06649.csv,0.9638519569071228,37
6652,[2010. 9. 12. 8. 55. 6.671],4,B0054,92,6653,06653.csv,0.9682336695484696,38
6654,[2010. 9. 12. 12. 39. 18.218],4,B0054,94,6655,06655.csv,0.9407020864603765,39
6656,[2010. 9. 12. 16. 23. 34.703],4,B0054,96,6657,06657.csv,0.9618442077038964,40
6658,[2010. 9. 12. 20. 7. 24.765],4,B0054,98,6659,06659.csv,0.9332340144199704,41
6660,[2010. 9. 12. 23. 51. 17.062],4,B0054,100,6661,06661.csv,0.9313454737145216,42
6664,[2010. 9. 14. 12. 6. 5.296],4,B0054,104,6665,06665.csv,0.9976429099116704,43
6668,[2010. 9. 14. 17. 3. 4.921],4,B0054,108,6669,06669.csv,0.9833315262972036,44
6670,[2010. 9. 14. 20. 48. 6.968],4,B0054,110,6671,06671.csv,0.9904370062777442,45
6672,[2010. 9. 15. 0. 32. 54.453],4,B0054,112,6673,06673.csv,0.9499871340436294,46
6674,[2010. 9. 15. 4. 17. 21.781],4,B0054,114,6675,06675.csv,0.9526027840900876,47
6676,[2010. 9. 17. 15. 17. 48.765],4,B0054,116,6677,06677.csv,0.8850175175465715,48
6680,[2010. 9. 17. 20. 11. 19.796],4,B0054,120,6681,06681.csv,0.9937402750241768,49
6682,[2010. 9. 17. 23. 56. 44.390],4,B0054,122,6683,06683.csv,0.995507330519279,50
6684,[2010. 9. 18. 3. 41. 26.687],4,B0054,124,6685,06685.csv,0.975407870968116,51
6686,[2010. 9. 18. 7. 25. 38.640],4,B0054,126,6687,06687.csv,0.965960558373922,52
6688,[2010. 9. 18. 11. 9. 35.656],4,B0054,128,6689,06689.csv,0.9573702621688754,53
6692,[2010. 9. 18. 16. 5. 6.281],4,B0054,132,6693,06693.csv,0.9294756591964932,54
6694,[2010. 9. 18. 19. 49. 23.328],4,B0054,134,6695,06695.csv,0.9323553879823946,55
6696,[2010. 9. 18. 23. 33. 26.125],4,B0054,136,6697,06697.csv,0.954568378404969,56
6698,[2010. 9. 19. 3. 17. 11.312],4,B0054,138,6699,06699.csv,0.9330242104372936,57
6700,[2010. 9. 19. 7. 0. 37.453],4,B0054,140,6701,06701.csv,0.923294184000959,58
6704,[2010. 9. 19. 11. 55. 48.484],4,B0054,144,6705,06705.csv,0.9257799164262976,59
6706,[2010. 9. 19. 15. 38. 44.765],4,B0054,146,6707,06707.csv,0.9162765793280084,60
6708,[2010. 9. 19. 19. 22. 11.656],4,B0054,148,6709,06709.csv,0.9387011679112468,61
6710,[2010. 9. 19. 23. 5. 17.437],4,B0054,150,6711,06711.csv,0.9158990586877171,62
6712,[2010. 9. 20. 2. 48. 11.609],4,B0054,152,6713,06713.csv,0.9202608990433788,63
6716,[2010. 9. 20. 7. 42. 50.203],4,B0054,156,6717,06717.csv,0.9111253917360888,64
6718,[2010. 9. 20. 11. 25. 31.156],4,B0054,158,6719,06719.csv,0.8980507043695345,65
6720,[2010. 9. 20. 15. 8. 29.703],4,B0054,160,6721,06721.csv,0.9278864624016372,66
6722,[2010. 9. 20. 18. 51. 21.781],4,B0054,162,6723,06723.csv,0.9118415396987224,67
6724,[2010. 9. 20. 22. 33. 25.109],4,B0054,164,6725,06725.csv,0.8936491649329469,68
6728,[2010. 9. 21. 16. 21. 5.187],4,B0054,168,6729,06729.csv,0.9100864492604256,69
6732,[2010. 9. 21. 21. 16. 13.531],4,B0054,172,6733,06733.csv,0.911490473146094,70
6734,[2010. 9. 22. 0. 59. 48.890],4,B0054,174,6735,06735.csv,0.9337172811638196,71
6736,[2010. 9. 22. 4. 42. 50.281],4,B0054,176,6737,06737.csv,0.8981517756068776,72
6738,[2010. 9. 22. 8. 25. 42.578],4,B0054,178,6739,06739.csv,0.9139367135371254,73
6740,[2010. 9. 22. 12. 7. 52.000],4,B0054,180,6741,06741.csv,0.8764848617154279,74
6744,[2010. 9. 22. 17. 2. 11.859],4,B0054,184,6745,06745.csv,0.8854917958581964,75
6746,[2010. 9. 22. 20. 44. 38.687],4,B0054,186,6747,06747.csv,0.8819074622846708,76
6748,[2010. 9. 23. 0. 27. 12.937],4,B0054,188,6749,06749.csv,0.9045809105944796,77
6750,[2010. 9. 23. 4. 9. 8.968],4,B0054,190,6751,06751.csv,0.8734606349455996,78
6752,[2010. 9. 23. 7. 51. 17.218],4,B0054,192,6753,06753.csv,0.903131190986828,79
6756,[2010. 9. 23. 12. 44. 52.046],4,B0054,196,6757,06757.csv,0.8712217754060124,80
6758,[2010. 9. 23. 16. 27. 6.734],4,B0054,198,6759,06759.csv,0.8936499043476617,81
6760,[2010. 9. 23. 20. 8. 35.109],4,B0054,200,6761,06761.csv,0.8835064014687892,82
6762,[2010. 9. 23. 23. 50. 11.265],4,B0054,202,6763,06763.csv,0.8779403705367915,83
6764,[2010. 9. 24. 3. 31. 49.968],4,B0054,204,6765,06765.csv,0.8599389109365094,84
6768,[2010. 9. 24. 8. 25. 18.515],4,B0054,208,6769,06769.csv,0.8697358119609565,85
6770,[2010. 9. 24. 12. 7. 3.171],4,B0054,210,6771,06771.csv,0.8638271814812677,86
6772,[2010. 9. 24. 15. 48. 49.406],4,B0054,212,6773,06773.csv,0.8865694537789144,87
6774,[2010. 9. 24. 19. 30. 22.281],4,B0054,214,6775,06775.csv,0.8690078572313327,88
6776,[2010. 9. 24. 23. 11. 34.281],4,B0054,216,6777,06777.csv,0.8474446088377652,89
6780,[2010. 9. 28. 11. 41. 33.437],4,B0054,220,6781,06781.csv,0.8799727721580702,90
6784,[2010. 9. 28. 16. 37. 32.109],4,B0054,224,6785,06785.csv,0.9110444582768508,91
6786,[2010. 9. 28. 20. 21. 33.968],4,B0054,226,6787,06787.csv,0.912172429335506,92
6788,[2010. 9. 29. 0. 5. 26.906],4,B0054,228,6789,06789.csv,0.8872043975884799,93
6790,[2010. 9. 29. 3. 48. 21.015],4,B0054,230,6791,06791.csv,0.8961236767959215,94
6792,[2010. 9. 29. 7. 31. 12.015],4,B0054,232,6793,06793.csv,0.8851334001128452,95
6796,[2010. 9. 29. 12. 25. 41.906],4,B0054,236,6797,06797.csv,0.8793386645436118,96
6798,[2010. 9. 29. 16. 8. 13.421],4,B0054,238,6799,06799.csv,0.8461224238450626,97
6800,[2010. 9. 29. 19. 50. 59.781],4,B0054,240,6801,06801.csv,0.8705933152969343,98
6802,[2010. 9. 29. 23. 33. 0.890],4,B0054,242,6803,06803.csv,0.8440520909609104,99
6804,[2010. 9. 30. 3. 15. 20.437],4,B0054,244,6805,06805.csv,0.8536244678403578,100
6808,[2010. 9. 30. 8. 8. 36.328],4,B0054,248,6809,06809.csv,0.8524519337958137,101
6810,[2010. 9. 30. 11. 50. 17.687],4,B0054,250,6811,06811.csv,0.8373919001793014,102
6812,[2010. 9. 30. 15. 32. 33.078],4,B0054,252,6813,06813.csv,0.0,103
6813,[2010. 9. 3. 12. 10. 27.156],4,B0055,0,6814,06814.csv,0.7989997927037011,1
6817,[2010. 9. 3. 17. 8. 51.656],4,B0055,4,6818,06818.csv,1.319892156462878,2
6819,[2010. 9. 3. 20. 58. 26.281],4,B0055,6,6820,06820.csv,1.2769832801132015,3
6821,[2010. 9. 4. 0. 47. 52.687],4,B0055,8,6822,06822.csv,1.2572591312230863,4
6823,[2010. 9. 4. 4. 35. 34.640],4,B0055,10,6824,06824.csv,1.206763751299412,5
6825,[2010. 9. 4. 8. 24. 28.609],4,B0055,12,6826,06826.csv,1.2077322536103197,6
6829,[2010. 9. 4. 13. 22. 53.125],4,B0055,16,6830,06830.csv,1.2009614290093835,7
6831,[2010. 9. 4. 17. 7. 33.062],4,B0055,18,6832,06832.csv,1.189059086549973,8
6833,[2010. 9. 4. 20. 50. 47.984],4,B0055,20,6834,06834.csv,1.169708782604433,9
6835,[2010. 9. 5. 0. 38. 30.421],4,B0055,22,6836,06836.csv,1.1483647194613424,10
6837,[2010. 9. 5. 4. 25. 36.515],4,B0055,24,6838,06838.csv,1.1527726060972296,11
6841,[2010. 9. 5. 9. 19. 29.796],4,B0055,28,6842,06842.csv,1.1318370471727228,12
6843,[2010. 9. 5. 13. 6. 35.671],4,B0055,30,6844,06844.csv,1.1326525803383347,13
6845,[2010. 9. 5. 16. 52. 47.406],4,B0055,32,6846,06846.csv,1.1160565716574584,14
6847,[2010. 9. 5. 20. 39. 20.328],4,B0055,34,6848,06848.csv,1.0984641825068853,15
6849,[2010. 9. 6. 0. 25. 33.421],4,B0055,36,6850,06850.csv,1.092569410309668,16
6853,[2010. 9. 6. 5. 23. 13.750],4,B0055,40,6854,06854.csv,1.109167680712031,17
6855,[2010. 9. 6. 9. 8. 34.203],4,B0055,42,6856,06856.csv,1.107503502890571,18
6857,[2010. 9. 6. 12. 53. 22.312],4,B0055,44,6858,06858.csv,1.106751675424531,19
6859,[2010. 9. 6. 16. 38. 35.375],4,B0055,46,6860,06860.csv,1.0726694124582823,20
6861,[2010. 9. 6. 20. 24. 10.250],4,B0055,48,6862,06862.csv,1.0776844021506693,21
6865,[2010. 9. 9. 16. 2. 55.593],4,B0055,52,6866,06866.csv,1.1981714734535909,22
6869,[2010. 9. 9. 21. 2. 0.109],4,B0055,56,6870,06870.csv,1.162538155268093,23
6871,[2010. 9. 10. 0. 49. 20.093],4,B0055,58,6872,06872.csv,1.1556827465844224,24
6873,[2010. 9. 10. 4. 36. 5.546],4,B0055,60,6874,06874.csv,1.137444098422356,25
6875,[2010. 9. 10. 8. 21. 56.953],4,B0055,62,6876,06876.csv,1.1126375352125493,26
6877,[2010. 9. 10. 12. 7. 58.578],4,B0055,64,6878,06878.csv,1.098656067845981,27
6881,[2010. 9. 10. 17. 5. 18.031],4,B0055,68,6882,06882.csv,1.098530275888464,28
6883,[2010. 9. 10. 20. 50. 57.921],4,B0055,70,6884,06884.csv,1.1029370400968537,29
6885,[2010. 9. 11. 0. 36. 11.406],4,B0055,72,6886,06886.csv,1.0949644922735318,30
6887,[2010. 9. 11. 4. 20. 54.625],4,B0055,74,6888,06888.csv,1.0890679714830998,31
6889,[2010. 9. 11. 8. 5. 50.875],4,B0055,76,6890,06890.csv,1.073323391636053,32
6893,[2010. 9. 11. 13. 2. 19.546],4,B0055,80,6894,06894.csv,1.095373856745309,33
6895,[2010. 9. 11. 16. 46. 28.437],4,B0055,82,6896,06896.csv,1.0639517466243125,34
6897,[2010. 9. 11. 20. 31. 10.015],4,B0055,84,6898,06898.csv,1.085798072407703,35
6899,[2010. 9. 12. 0. 15. 17.875],4,B0055,86,6900,06900.csv,1.0588748965507555,36
6901,[2010. 9. 12. 3. 59. 48.265],4,B0055,88,6902,06902.csv,1.0813260035191288,37
6905,[2010. 9. 12. 8. 55. 6.671],4,B0055,92,6906,06906.csv,1.061601862588323,38
6907,[2010. 9. 12. 12. 39. 18.218],4,B0055,94,6908,06908.csv,1.0593920670581127,39
6909,[2010. 9. 12. 16. 23. 34.703],4,B0055,96,6910,06910.csv,1.0742513141424723,40
6911,[2010. 9. 12. 20. 7. 24.765],4,B0055,98,6912,06912.csv,1.04056147341315,41
6913,[2010. 9. 12. 23. 51. 17.062],4,B0055,100,6914,06914.csv,1.0575656535324895,42
6917,[2010. 9. 14. 12. 6. 5.296],4,B0055,104,6918,06918.csv,1.0983528970914622,43
6921,[2010. 9. 14. 17. 3. 4.921],4,B0055,108,6922,06922.csv,1.109758993739737,44
6923,[2010. 9. 14. 20. 48. 6.968],4,B0055,110,6924,06924.csv,1.0793315779206871,45
6925,[2010. 9. 15. 0. 32. 54.453],4,B0055,112,6926,06926.csv,1.0716159094756148,46
6927,[2010. 9. 15. 4. 17. 21.781],4,B0055,114,6928,06928.csv,1.0746464211019795,47
6929,[2010. 9. 17. 15. 17. 48.765],4,B0055,116,6930,06930.csv,1.08643683065179,48
6933,[2010. 9. 17. 20. 11. 19.796],4,B0055,120,6934,06934.csv,1.1340138347387958,49
6935,[2010. 9. 17. 23. 56. 44.390],4,B0055,122,6936,06936.csv,1.1176964717951587,50
6937,[2010. 9. 18. 3. 41. 26.687],4,B0055,124,6938,06938.csv,1.1046468529644289,51
6939,[2010. 9. 18. 7. 25. 38.640],4,B0055,126,6940,06940.csv,1.089700148407426,52
6941,[2010. 9. 18. 11. 9. 35.656],4,B0055,128,6942,06942.csv,1.075533547538172,53
6945,[2010. 9. 18. 16. 5. 6.281],4,B0055,132,6946,06946.csv,1.0609866776144368,54
6947,[2010. 9. 18. 19. 49. 23.328],4,B0055,134,6948,06948.csv,1.0518218041615568,55
6949,[2010. 9. 18. 23. 33. 26.125],4,B0055,136,6950,06950.csv,1.0553857898132757,56
6951,[2010. 9. 19. 3. 17. 11.312],4,B0055,138,6952,06952.csv,1.0533102333691788,57
6953,[2010. 9. 19. 7. 0. 37.453],4,B0055,140,6954,06954.csv,1.0315365260084348,58
6957,[2010. 9. 19. 11. 55. 48.484],4,B0055,144,6958,06958.csv,1.0533401053259417,59
6959,[2010. 9. 19. 15. 38. 44.765],4,B0055,146,6960,06960.csv,1.0317876798810788,60
6961,[2010. 9. 19. 19. 22. 11.656],4,B0055,148,6962,06962.csv,1.0354207912157296,61
6963,[2010. 9. 19. 23. 5. 17.437],4,B0055,150,6964,06964.csv,1.0322251791310608,62
6965,[2010. 9. 20. 2. 48. 11.609],4,B0055,152,6966,06966.csv,1.011543397303472,63
6969,[2010. 9. 20. 7. 42. 50.203],4,B0055,156,6970,06970.csv,1.0413760568150228,64
