Unnamed: 0,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,cycle_number,datetime,delta_time,SOH
6401,"[2010.0, 8.0, 13.0, 6.0, 59.0, 39.343]",4,B0048,162,6402,06402.csv,1.2082142070681048,65,2010-08-13 06:59:39.343,74532837.75,0.6041071035340524
6403,"[2010.0, 8.0, 13.0, 11.0, 16.0, 29.328]",4,B0048,164,6404,06404.csv,0.0,66,2010-08-13 11:16:29.328,74548247.735,0.0
6407,"[2010.0, 8.0, 16.0, 10.0, 57.0, 7.937]",4,B0048,168,6408,06408.csv,1.2998734542832149,67,2010-08-16 10:57:07.937,74806286.344,0.6499367271416073
6411,"[2010.0, 8.0, 16.0, 16.0, 33.0, 48.968]",4,B0048,172,6412,06412.csv,1.2691220651743778,68,2010-08-16 16:33:48.968,74826487.375,0.6345610325871889
6413,"[2010.0, 8.0, 16.0, 20.0, 54.0, 56.609]",4,B0048,174,6414,06414.csv,1.2555144634690785,69,2010-08-16 20:54:56.609,74842155.016,0.6277572317345392
6415,"[2010.0, 8.0, 17.0, 1.0, 14.0, 42.109]",4,B0048,176,6416,06416.csv,1.2519876926897655,70,2010-08-17 01:14:42.109,74857740.516,0.6259938463448828
6417,"[2010.0, 8.0, 17.0, 5.0, 33.0, 53.718]",4,B0048,178,6418,06418.csv,1.2374982003019996,71,2010-08-17 05:33:53.718,74873292.125,0.6187491001509999
6419,"[2010.0, 8.0, 17.0, 9.0, 52.0, 5.375]",4,B0048,180,6420,06420.csv,1.2231273969878986,72,2010-08-17 09:52:05.375,74888783.782,0.6115636984939493
6423,"[2010.0, 9.0, 17.0, 15.0, 17.0, 48.765]",4,B0053,0,6424,06424.csv,1.06914178861943,1,2010-09-17 15:17:48.765,77586727.172,0.534570894309715
6427,"[2010.0, 9.0, 17.0, 20.0, 11.0, 19.796]",4,B0053,4,6428,06428.csv,1.1540727934432229,2,2010-09-17 20:11:19.796,77604338.203,0.5770363967216114
6429,"[2010.0, 9.0, 17.0, 23.0, 56.0, 44.39]",4,B0053,6,6430,06430.csv,1.1501525413826983,3,2010-09-17 23:56:44.390,77617862.797,0.5750762706913491
6431,"[2010.0, 9.0, 18.0, 3.0, 41.0, 26.687]",4,B0053,8,6432,06432.csv,1.1305863853936766,4,2010-09-18 03:41:26.687,77631345.094,0.5652931926968383
6433,"[2010.0, 9.0, 18.0, 7.0, 25.0, 38.64]",4,B0053,10,6434,06434.csv,1.121790272357562,5,2010-09-18 07:25:38.640,77644797.047,0.560895136178781
6435,"[2010.0, 9.0, 18.0, 11.0, 9.0, 35.656]",4,B0053,12,6436,06436.csv,1.1135982401443856,6,2010-09-18 11:09:35.656,77658234.063,0.5567991200721928
6439,"[2010.0, 9.0, 18.0, 16.0, 5.0, 6.281]",4,B0053,16,6440,06440.csv,1.0864654057095062,7,2010-09-18 16:05:06.281,77675964.688,0.5432327028547531
6441,"[2010.0, 9.0, 18.0, 19.0, 49.0, 23.328]",4,B0053,18,6442,06442.csv,1.0647493568993147,8,2010-09-18 19:49:23.328,77689421.735,0.5323746784496574
6443,"[2010.0, 9.0, 18.0, 23.0, 33.0, 26.125]",4,B0053,20,6444,06444.csv,1.0809288094959644,9,2010-09-18 23:33:26.125,77702864.532,0.5404644047479822
6445,"[2010.0, 9.0, 19.0, 3.0, 17.0, 11.312]",4,B0053,22,6446,06446.csv,1.0852752041846463,10,2010-09-19 03:17:11.312,77716289.719,0.5426376020923233
6447,"[2010.0, 9.0, 19.0, 7.0, 0.0, 37.453]",4,B0053,24,6448,06448.csv,1.0504799933740894,11,2010-09-19 07:00:37.453,77729695.86,0.5252399966870447
6451,"[2010.0, 9.0, 19.0, 11.0, 55.0, 48.484]",4,B0053,28,6452,06452.csv,1.0853550177054303,12,2010-09-19 11:55:48.484,77747406.891,0.5426775088527152
6453,"[2010.0, 9.0, 19.0, 15.0, 38.0, 44.765]",4,B0053,30,6454,06454.csv,1.0508395690790722,13,2010-09-19 15:38:44.765,77760783.172,0.5254197845395361
6455,"[2010.0, 9.0, 19.0, 19.0, 22.0, 11.656]",4,B0053,32,6456,06456.csv,1.060906788333118,14,2010-09-19 19:22:11.656,77774190.063,0.530453394166559
6457,"[2010.0, 9.0, 19.0, 23.0, 5.0, 17.437]",4,B0053,34,6458,06458.csv,1.070582461063814,15,2010-09-19 23:05:17.437,77787575.844,0.535291230531907
6459,"[2010.0, 9.0, 20.0, 2.0, 48.0, 11.609]",4,B0053,36,6460,06460.csv,1.024036665663697,16,2010-09-20 02:48:11.609,77800950.016,0.5120183328318485
6463,"[2010.0, 9.0, 20.0, 7.0, 42.0, 50.203]",4,B0053,40,6464,06464.csv,1.0670957253433857,17,2010-09-20 07:42:50.203,77818628.61,0.5335478626716929
6465,"[2010.0, 9.0, 20.0, 11.0, 25.0, 31.156]",4,B0053,42,6466,06466.csv,1.0279237850447498,18,2010-09-20 11:25:31.156,77831989.563,0.5139618925223749
6467,"[2010.0, 9.0, 20.0, 15.0, 8.0, 29.703]",4,B0053,44,6468,06468.csv,1.0325426399701008,19,2010-09-20 15:08:29.703,77845368.11,0.5162713199850504
6469,"[2010.0, 9.0, 20.0, 18.0, 51.0, 21.781]",4,B0053,46,6470,06470.csv,1.055948784653705,20,2010-09-20 18:51:21.781,77858740.188,0.5279743923268525
6471,"[2010.0, 9.0, 20.0, 22.0, 33.0, 25.109]",4,B0053,48,6472,06472.csv,1.0445313831308718,21,2010-09-20 22:33:25.109,77872063.516,0.5222656915654359
6475,"[2010.0, 9.0, 21.0, 16.0, 21.0, 5.187]",4,B0053,52,6476,06476.csv,1.035313906812183,22,2010-09-21 16:21:05.187,77936123.594,0.5176569534060916
6479,"[2010.0, 9.0, 21.0, 21.0, 16.0, 13.531]",4,B0053,56,6480,06480.csv,1.076341053101982,23,2010-09-21 21:16:13.531,77953831.938,0.538170526550991
6481,"[2010.0, 9.0, 22.0, 0.0, 59.0, 48.89]",4,B0053,58,6482,06482.csv,1.0352223140423542,24,2010-09-22 00:59:48.890,77967247.297,0.5176111570211771
6483,"[2010.0, 9.0, 22.0, 4.0, 42.0, 50.281]",4,B0053,60,6484,06484.csv,1.0514287056908256,25,2010-09-22 04:42:50.281,77980628.688,0.5257143528454128
6485,"[2010.0, 9.0, 22.0, 8.0, 25.0, 42.578]",4,B0053,62,6486,06486.csv,1.060332934638968,26,2010-09-22 08:25:42.578,77994000.985,0.530166467319484
6487,"[2010.0, 9.0, 22.0, 12.0, 7.0, 52.0]",4,B0053,64,6488,06488.csv,1.0236966462748538,27,2010-09-22 12:07:52.000,78007330.407,0.5118483231374269
6491,"[2010.0, 9.0, 22.0, 17.0, 2.0, 11.859]",4,B0053,68,6492,06492.csv,1.0465884668750889,28,2010-09-22 17:02:11.859,78024990.266,0.5232942334375444
6493,"[2010.0, 9.0, 22.0, 20.0, 44.0, 38.687]",4,B0053,70,6494,06494.csv,1.0031121684812232,29,2010-09-22 20:44:38.687,78038337.094,0.5015560842406116
6495,"[2010.0, 9.0, 23.0, 0.0, 27.0, 12.937]",4,B0053,72,6496,06496.csv,1.0461578935615607,30,2010-09-23 00:27:12.937,78051691.344,0.5230789467807804
6497,"[2010.0, 9.0, 23.0, 4.0, 9.0, 8.968]",4,B0053,74,6498,06498.csv,1.0156263513525603,31,2010-09-23 04:09:08.968,78065007.375,0.5078131756762801
6499,"[2010.0, 9.0, 23.0, 7.0, 51.0, 17.218]",4,B0053,76,6500,06500.csv,1.0250054893129452,32,2010-09-23 07:51:17.218,78078335.625,0.5125027446564726
6503,"[2010.0, 9.0, 23.0, 12.0, 44.0, 52.046]",4,B0053,80,6504,06504.csv,0.9801331625592912,33,2010-09-23 12:44:52.046,78095950.453,0.49006658127964564
6505,"[2010.0, 9.0, 23.0, 16.0, 27.0, 6.734]",4,B0053,82,6506,06506.csv,1.036777776420363,34,2010-09-23 16:27:06.734,78109285.141,0.5183888882101815
6507,"[2010.0, 9.0, 23.0, 20.0, 8.0, 35.109]",4,B0053,84,6508,06508.csv,1.026830062058722,35,2010-09-23 20:08:35.109,78122573.516,0.513415031029361
6509,"[2010.0, 9.0, 23.0, 23.0, 50.0, 11.265]",4,B0053,86,6510,06510.csv,1.0150379662805102,36,2010-09-23 23:50:11.265,78135869.672,0.5075189831402551
6511,"[2010.0, 9.0, 24.0, 3.0, 31.0, 49.968]",4,B0053,88,6512,06512.csv,0.9904614739486176,37,2010-09-24 03:31:49.968,78149168.375,0.4952307369743088
6515,"[2010.0, 9.0, 24.0, 8.0, 25.0, 18.515]",4,B0053,92,6516,06516.csv,1.0145765174582757,38,2010-09-24 08:25:18.515,78166776.922,0.5072882587291379
6517,"[2010.0, 9.0, 24.0, 12.0, 7.0, 3.171]",4,B0053,94,6518,06518.csv,0.9811308944080388,39,2010-09-24 12:07:03.171,78180081.578,0.4905654472040194
6519,"[2010.0, 9.0, 24.0, 15.0, 48.0, 49.406]",4,B0053,96,6520,06520.csv,1.0041687429386437,40,2010-09-24 15:48:49.406,78193387.813,0.5020843714693217
6521,"[2010.0, 9.0, 24.0, 19.0, 30.0, 22.281]",4,B0053,98,6522,06522.csv,1.007820487960787,41,2010-09-24 19:30:22.281,78206680.688,0.5039102439803935
6523,"[2010.0, 9.0, 24.0, 23.0, 11.0, 34.281]",4,B0053,100,6524,06524.csv,0.982454133084564,42,2010-09-24 23:11:34.281,78219952.688,0.49122706654228204
6527,"[2010.0, 9.0, 28.0, 11.0, 41.0, 33.437]",4,B0053,104,6528,06528.csv,1.1096775355538029,43,2010-09-28 11:41:33.437,78524151.844,0.5548387677769014
6531,"[2010.0, 9.0, 28.0, 16.0, 37.0, 32.109]",4,B0053,108,6532,06532.csv,1.1136801589914762,44,2010-09-28 16:37:32.109,78541910.516,0.5568400794957381
6533,"[2010.0, 9.0, 28.0, 20.0, 21.0, 33.968]",4,B0053,110,6534,06534.csv,1.0385009100572404,45,2010-09-28 20:21:33.968,78555352.375,0.5192504550286202
6535,"[2010.0, 9.0, 29.0, 0.0, 5.0, 26.906]",4,B0053,112,6536,06536.csv,1.0768815902180078,46,2010-09-29 00:05:26.906,78568785.313,0.5384407951090039
6537,"[2010.0, 9.0, 29.0, 3.0, 48.0, 21.015]",4,B0053,114,6538,06538.csv,1.0721705505837382,47,2010-09-29 03:48:21.015,78582159.422,0.5360852752918691
6539,"[2010.0, 9.0, 29.0, 7.0, 31.0, 12.015]",4,B0053,116,6540,06540.csv,1.0124588999851116,48,2010-09-29 07:31:12.015,78595530.422,0.5062294499925558
6543,"[2010.0, 9.0, 29.0, 12.0, 25.0, 41.906]",4,B0053,120,6544,06544.csv,1.0279944857549583,49,2010-09-29 12:25:41.906,78613200.313,0.5139972428774793
6545,"[2010.0, 9.0, 29.0, 16.0, 8.0, 13.421]",4,B0053,122,6546,06546.csv,1.0304147279049998,50,2010-09-29 16:08:13.421,78626551.828,0.5152073639524999
6547,"[2010.0, 9.0, 29.0, 19.0, 50.0, 59.781]",4,B0053,124,6548,06548.csv,1.0556163273995052,51,2010-09-29 19:50:59.781,78639918.188,0.5278081636997526
6549,"[2010.0, 9.0, 29.0, 23.0, 33.0, 0.89]",4,B0053,126,6550,06550.csv,1.0011115418162628,52,2010-09-29 23:33:00.890,78653239.297,0.5005557709081314
6551,"[2010.0, 9.0, 30.0, 3.0, 15.0, 20.437]",4,B0053,128,6552,06552.csv,1.0466839215498662,53,2010-09-30 03:15:20.437,78666578.844,0.5233419607749331
6555,"[2010.0, 9.0, 30.0, 8.0, 8.0, 36.328]",4,B0053,132,6556,06556.csv,1.047181656018543,54,2010-09-30 08:08:36.328,78684174.735,0.5235908280092715
6557,"[2010.0, 9.0, 30.0, 11.0, 50.0, 17.687]",4,B0053,134,6558,06558.csv,1.0102740078425778,55,2010-09-30 11:50:17.687,78697476.094,0.5051370039212889
6559,"[2010.0, 9.0, 30.0, 15.0, 32.0, 33.078]",4,B0053,136,6560,06560.csv,0.0,56,2010-09-30 15:32:33.078,78710811.485,0.0
6560,"[2010.0, 9.0, 3.0, 12.0, 10.0, 27.156]",4,B0054,0,6561,06561.csv,0.7399351039859233,1,2010-09-03 12:10:27.156,76365885.563,0.36996755199296166
6564,"[2010.0, 9.0, 3.0, 17.0, 8.0, 51.656]",4,B0054,4,6565,06565.csv,1.1665440238116096,2,2010-09-03 17:08:51.656,76383790.063,0.5832720119058048
6566,"[2010.0, 9.0, 3.0, 20.0, 58.0, 26.281]",4,B0054,6,6567,06567.csv,1.1052521456138635,3,2010-09-03 20:58:26.281,76397564.688,0.5526260728069318
6568,"[2010.0, 9.0, 4.0, 0.0, 47.0, 52.687]",4,B0054,8,6569,06569.csv,1.0960302257185877,4,2010-09-04 00:47:52.687,76411331.094,0.5480151128592938
6570,"[2010.0, 9.0, 4.0, 4.0, 35.0, 34.64]",4,B0054,10,6571,06571.csv,1.0754450685609742,5,2010-09-04 04:35:34.640,76424993.047,0.5377225342804872
6572,"[2010.0, 9.0, 4.0, 8.0, 24.0, 28.609]",4,B0054,12,6573,06573.csv,1.0655493528023796,6,2010-09-04 08:24:28.609,76438727.016,0.5327746764011898
6576,"[2010.0, 9.0, 4.0, 13.0, 22.0, 53.125]",4,B0054,16,6577,06577.csv,1.0568368579972396,7,2010-09-04 13:22:53.125,76456631.532,0.5284184289986198
6578,"[2010.0, 9.0, 4.0, 17.0, 7.0, 33.062]",4,B0054,18,6579,06579.csv,1.0449064445364842,8,2010-09-04 17:07:33.062,76470111.469,0.5224532222682421
6580,"[2010.0, 9.0, 4.0, 20.0, 50.0, 47.984]",4,B0054,20,6581,06581.csv,1.0458363976936966,9,2010-09-04 20:50:47.984,76483506.391,0.5229181988468483
6582,"[2010.0, 9.0, 5.0, 0.0, 38.0, 30.421]",4,B0054,22,6583,06583.csv,1.018187920878015,10,2010-09-05 00:38:30.421,76497168.828,0.5090939604390075
6584,"[2010.0, 9.0, 5.0, 4.0, 25.0, 36.515]",4,B0054,24,6585,06585.csv,1.0226409233672231,11,2010-09-05 04:25:36.515,76510794.922,0.5113204616836116
6588,"[2010.0, 9.0, 5.0, 9.0, 19.0, 29.796]",4,B0054,28,6589,06589.csv,1.03890961861509,12,2010-09-05 09:19:29.796,76528428.203,0.519454809307545
6590,"[2010.0, 9.0, 5.0, 13.0, 6.0, 35.671]",4,B0054,30,6591,06591.csv,1.0173250354350074,13,2010-09-05 13:06:35.671,76542054.078,0.5086625177175037
6592,"[2010.0, 9.0, 5.0, 16.0, 52.0, 47.406]",4,B0054,32,6593,06593.csv,1.033183911994548,14,2010-09-05 16:52:47.406,76555625.813,0.5165919559972741
6594,"[2010.0, 9.0, 5.0, 20.0, 39.0, 20.328]",4,B0054,34,6595,06595.csv,1.0095232119739597,15,2010-09-05 20:39:20.328,76569218.735,0.5047616059869798
6596,"[2010.0, 9.0, 6.0, 0.0, 25.0, 33.421]",4,B0054,36,6597,06597.csv,0.9862483259626476,16,2010-09-06 00:25:33.421,76582791.828,0.4931241629813238
6600,"[2010.0, 9.0, 6.0, 5.0, 23.0, 13.75]",4,B0054,40,6601,06601.csv,1.0080048320000436,17,2010-09-06 05:23:13.750,76600652.157,0.5040024160000218
6602,"[2010.0, 9.0, 6.0, 9.0, 8.0, 34.203]",4,B0054,42,6603,06603.csv,1.0153387761254196,18,2010-09-06 09:08:34.203,76614172.61,0.5076693880627098
6604,"[2010.0, 9.0, 6.0, 12.0, 53.0, 22.312]",4,B0054,44,6605,06605.csv,1.0106786853355956,19,2010-09-06 12:53:22.312,76627660.719,0.5053393426677978
6606,"[2010.0, 9.0, 6.0, 16.0, 38.0, 35.375]",4,B0054,46,6607,06607.csv,1.010409656585336,20,2010-09-06 16:38:35.375,76641173.782,0.505204828292668
6608,"[2010.0, 9.0, 6.0, 20.0, 24.0, 10.25]",4,B0054,48,6609,06609.csv,0.9801433323963482,21,2010-09-06 20:24:10.250,76654708.657,0.4900716661981741
6612,"[2010.0, 9.0, 9.0, 16.0, 2.0, 55.593]",4,B0054,52,6613,06613.csv,1.1016641723624383,22,2010-09-09 16:02:55.593,76898234.0,0.5508320861812193
6616,"[2010.0, 9.0, 9.0, 21.0, 2.0, 0.109]",4,B0054,56,6617,06617.csv,1.0826512239001271,23,2010-09-09 21:02:00.109,76916178.516,0.5413256119500636
6618,"[2010.0, 9.0, 10.0, 0.0, 49.0, 20.093]",4,B0054,58,6619,06619.csv,1.0575008387868343,24,2010-09-10 00:49:20.093,76929818.5,0.5287504193934172
6620,"[2010.0, 9.0, 10.0, 4.0, 36.0, 5.546]",4,B0054,60,6621,06621.csv,1.0385517331615322,25,2010-09-10 04:36:05.546,76943423.953,0.5192758665807661
6622,"[2010.0, 9.0, 10.0, 8.0, 21.0, 56.953]",4,B0054,62,6623,06623.csv,1.0073294901291132,26,2010-09-10 08:21:56.953,76956975.36,0.5036647450645566
6624,"[2010.0, 9.0, 10.0, 12.0, 7.0, 58.578]",4,B0054,64,6625,06625.csv,1.0160400308540347,27,2010-09-10 12:07:58.578,76970536.985,0.5080200154270174
6628,"[2010.0, 9.0, 10.0, 17.0, 5.0, 18.031]",4,B0054,68,6629,06629.csv,1.0158319636440951,28,2010-09-10 17:05:18.031,76988376.438,0.5079159818220476
6630,"[2010.0, 9.0, 10.0, 20.0, 50.0, 57.921]",4,B0054,70,6631,06631.csv,1.0015383803216271,29,2010-09-10 20:50:57.921,77001916.328,0.5007691901608137
6632,"[2010.0, 9.0, 11.0, 0.0, 36.0, 11.406]",4,B0054,72,6633,06633.csv,0.981248861591824,30,2010-09-11 00:36:11.406,77015429.813,0.490624430795912
6634,"[2010.0, 9.0, 11.0, 4.0, 20.0, 54.625]",4,B0054,74,6635,06635.csv,0.9987416030110134,31,2010-09-11 04:20:54.625,77028913.032,0.4993708015055067
6636,"[2010.0, 9.0, 11.0, 8.0, 5.0, 50.875]",4,B0054,76,6637,06637.csv,0.9584014230949642,32,2010-09-11 08:05:50.875,77042409.282,0.47920071154748206
6640,"[2010.0, 9.0, 11.0, 13.0, 2.0, 19.546]",4,B0054,80,6641,06641.csv,0.9800846133894624,33,2010-09-11 13:02:19.546,77060197.953,0.49004230669473114
6642,"[2010.0, 9.0, 11.0, 16.0, 46.0, 28.437]",4,B0054,82,6643,06643.csv,0.9720372198962766,34,2010-09-11 16:46:28.437,77073646.844,0.48601860994813834
6644,"[2010.0, 9.0, 11.0, 20.0, 31.0, 10.015]",4,B0054,84,6645,06645.csv,0.9693202807518412,35,2010-09-11 20:31:10.015,77087128.422,0.4846601403759206
6646,"[2010.0, 9.0, 12.0, 0.0, 15.0, 17.875]",4,B0054,86,6647,06647.csv,0.9479786388506264,36,2010-09-12 00:15:17.875,77100576.282,0.4739893194253132
6648,"[2010.0, 9.0, 12.0, 3.0, 59.0, 48.265]",4,B0054,88,6649,06649.csv,0.9638519569071228,37,2010-09-12 03:59:48.265,77114046.672,0.4819259784535614
6652,"[2010.0, 9.0, 12.0, 8.0, 55.0, 6.671]",4,B0054,92,6653,06653.csv,0.9682336695484696,38,2010-09-12 08:55:06.671,77131765.078,0.4841168347742348
6654,"[2010.0, 9.0, 12.0, 12.0, 39.0, 18.218]",4,B0054,94,6655,06655.csv,0.9407020864603765,39,2010-09-12 12:39:18.218,77145216.625,0.4703510432301882
6656,"[2010.0, 9.0, 12.0, 16.0, 23.0, 34.703]",4,B0054,96,6657,06657.csv,0.9618442077038964,40,2010-09-12 16:23:34.703,77158673.11,0.4809221038519482
6658,"[2010.0, 9.0, 12.0, 20.0, 7.0, 24.765]",4,B0054,98,6659,06659.csv,0.9332340144199704,41,2010-09-12 20:07:24.765,77172103.172,0.4666170072099852
6660,"[2010.0, 9.0, 12.0, 23.0, 51.0, 17.062]",4,B0054,100,6661,06661.csv,0.9313454737145216,42,2010-09-12 23:51:17.062,77185535.469,0.4656727368572608
6664,"[2010.0, 9.0, 14.0, 12.0, 6.0, 5.296]",4,B0054,104,6665,06665.csv,0.9976429099116704,43,2010-09-14 12:06:05.296,77316023.703,0.49882145495583524
6668,"[2010.0, 9.0, 14.0, 17.0, 3.0, 4.921]",4,B0054,108,6669,06669.csv,0.9833315262972036,44,2010-09-14 17:03:04.921,77333843.328,0.4916657631486018
6670,"[2010.0, 9.0, 14.0, 20.0, 48.0, 6.968]",4,B0054,110,6671,06671.csv,0.9904370062777442,45,2010-09-14 20:48:06.968,77347345.375,0.4952185031388721
6672,"[2010.0, 9.0, 15.0, 0.0, 32.0, 54.453]",4,B0054,112,6673,06673.csv,0.9499871340436294,46,2010-09-15 00:32:54.453,77360832.86,0.4749935670218147
6674,"[2010.0, 9.0, 15.0, 4.0, 17.0, 21.781]",4,B0054,114,6675,06675.csv,0.9526027840900876,47,2010-09-15 04:17:21.781,77374300.188,0.4763013920450438
6676,"[2010.0, 9.0, 17.0, 15.0, 17.0, 48.765]",4,B0054,116,6677,06677.csv,0.8850175175465715,48,2010-09-17 15:17:48.765,77586727.172,0.44250875877328577
6680,"[2010.0, 9.0, 17.0, 20.0, 11.0, 19.796]",4,B0054,120,6681,06681.csv,0.9937402750241768,49,2010-09-17 20:11:19.796,77604338.203,0.49687013751208847
6682,"[2010.0, 9.0, 17.0, 23.0, 56.0, 44.39]",4,B0054,122,6683,06683.csv,0.995507330519279,50,2010-09-17 23:56:44.390,77617862.797,0.4977536652596395
6684,"[2010.0, 9.0, 18.0, 3.0, 41.0, 26.687]",4,B0054,124,6685,06685.csv,0.975407870968116,51,2010-09-18 03:41:26.687,77631345.094,0.487703935484058
6686,"[2010.0, 9.0, 18.0, 7.0, 25.0, 38.64]",4,B0054,126,6687,06687.csv,0.965960558373922,52,2010-09-18 07:25:38.640,77644797.047,0.482980279186961
6688,"[2010.0, 9.0, 18.0, 11.0, 9.0, 35.656]",4,B0054,128,6689,06689.csv,0.9573702621688754,53,2010-09-18 11:09:35.656,77658234.063,0.4786851310844377
6692,"[2010.0, 9.0, 18.0, 16.0, 5.0, 6.281]",4,B0054,132,6693,06693.csv,0.9294756591964932,54,2010-09-18 16:05:06.281,77675964.688,0.4647378295982466
6694,"[2010.0, 9.0, 18.0, 19.0, 49.0, 23.328]",4,B0054,134,6695,06695.csv,0.9323553879823946,55,2010-09-18 19:49:23.328,77689421.735,0.4661776939911973
6696,"[2010.0, 9.0, 18.0, 23.0, 33.0, 26.125]",4,B0054,136,6697,06697.csv,0.954568378404969,56,2010-09-18 23:33:26.125,77702864.532,0.4772841892024845
6698,"[2010.0, 9.0, 19.0, 3.0, 17.0, 11.312]",4,B0054,138,6699,06699.csv,0.9330242104372936,57,2010-09-19 03:17:11.312,77716289.719,0.4665121052186468
6700,"[2010.0, 9.0, 19.0, 7.0, 0.0, 37.453]",4,B0054,140,6701,06701.csv,0.923294184000959,58,2010-09-19 07:00:37.453,77729695.86,0.46164709200047954
6704,"[2010.0, 9.0, 19.0, 11.0, 55.0, 48.484]",4,B0054,144,6705,06705.csv,0.9257799164262976,59,2010-09-19 11:55:48.484,77747406.891,0.46288995821314877
6706,"[2010.0, 9.0, 19.0, 15.0, 38.0, 44.765]",4,B0054,146,6707,06707.csv,0.9162765793280084,60,2010-09-19 15:38:44.765,77760783.172,0.4581382896640042
6708,"[2010.0, 9.0, 19.0, 19.0, 22.0, 11.656]",4,B0054,148,6709,06709.csv,0.9387011679112468,61,2010-09-19 19:22:11.656,77774190.063,0.46935058395562346
6710,"[2010.0, 9.0, 19.0, 23.0, 5.0, 17.437]",4,B0054,150,6711,06711.csv,0.9158990586877171,62,2010-09-19 23:05:17.437,77787575.844,0.4579495293438585
6712,"[2010.0, 9.0, 20.0, 2.0, 48.0, 11.609]",4,B0054,152,6713,06713.csv,0.9202608990433788,63,2010-09-20 02:48:11.609,77800950.016,0.4601304495216894
6716,"[2010.0, 9.0, 20.0, 7.0, 42.0, 50.203]",4,B0054,156,6717,06717.csv,0.9111253917360888,64,2010-09-20 07:42:50.203,77818628.61,0.4555626958680444
6718,"[2010.0, 9.0, 20.0, 11.0, 25.0, 31.156]",4,B0054,158,6719,06719.csv,0.8980507043695345,65,2010-09-20 11:25:31.156,77831989.563,0.4490253521847672
6720,"[2010.0, 9.0, 20.0, 15.0, 8.0, 29.703]",4,B0054,160,6721,06721.csv,0.9278864624016372,66,2010-09-20 15:08:29.703,77845368.11,0.4639432312008186
6722,"[2010.0, 9.0, 20.0, 18.0, 51.0, 21.781]",4,B0054,162,6723,06723.csv,0.9118415396987224,67,2010-09-20 18:51:21.781,77858740.188,0.4559207698493612
6724,"[2010.0, 9.0, 20.0, 22.0, 33.0, 25.109]",4,B0054,164,6725,06725.csv,0.8936491649329469,68,2010-09-20 22:33:25.109,77872063.516,0.44682458246647344
6728,"[2010.0, 9.0, 21.0, 16.0, 21.0, 5.187]",4,B0054,168,6729,06729.csv,0.9100864492604256,69,2010-09-21 16:21:05.187,77936123.594,0.4550432246302128
6732,"[2010.0, 9.0, 21.0, 21.0, 16.0, 13.531]",4,B0054,172,6733,06733.csv,0.911490473146094,70,2010-09-21 21:16:13.531,77953831.938,0.455745236573047
6734,"[2010.0, 9.0, 22.0, 0.0, 59.0, 48.89]",4,B0054,174,6735,06735.csv,0.9337172811638196,71,2010-09-22 00:59:48.890,77967247.297,0.4668586405819098
6736,"[2010.0, 9.0, 22.0, 4.0, 42.0, 50.281]",4,B0054,176,6737,06737.csv,0.8981517756068776,72,2010-09-22 04:42:50.281,77980628.688,0.44907588780343877
6738,"[2010.0, 9.0, 22.0, 8.0, 25.0, 42.578]",4,B0054,178,6739,06739.csv,0.9139367135371254,73,2010-09-22 08:25:42.578,77994000.985,0.4569683567685627
6740,"[2010.0, 9.0, 22.0, 12.0, 7.0, 52.0]",4,B0054,180,6741,06741.csv,0.8764848617154279,74,2010-09-22 12:07:52.000,78007330.407,0.43824243085771397
6744,"[2010.0, 9.0, 22.0, 17.0, 2.0, 11.859]",4,B0054,184,6745,06745.csv,0.8854917958581964,75,2010-09-22 17:02:11.859,78024990.266,0.44274589792909824
6746,"[2010.0, 9.0, 22.0, 20.0, 44.0, 38.687]",4,B0054,186,6747,06747.csv,0.8819074622846708,76,2010-09-22 20:44:38.687,78038337.094,0.4409537311423354
6748,"[2010.0, 9.0, 23.0, 0.0, 27.0, 12.937]",4,B0054,188,6749,06749.csv,0.9045809105944796,77,2010-09-23 00:27:12.937,78051691.344,0.4522904552972398
6750,"[2010.0, 9.0, 23.0, 4.0, 9.0, 8.968]",4,B0054,190,6751,06751.csv,0.8734606349455996,78,2010-09-23 04:09:08.968,78065007.375,0.4367303174727998
6752,"[2010.0, 9.0, 23.0, 7.0, 51.0, 17.218]",4,B0054,192,6753,06753.csv,0.903131190986828,79,2010-09-23 07:51:17.218,78078335.625,0.451565595493414
6756,"[2010.0, 9.0, 23.0, 12.0, 44.0, 52.046]",4,B0054,196,6757,06757.csv,0.8712217754060124,80,2010-09-23 12:44:52.046,78095950.453,0.4356108877030062
6758,"[2010.0, 9.0, 23.0, 16.0, 27.0, 6.734]",4,B0054,198,6759,06759.csv,0.8936499043476617,81,2010-09-23 16:27:06.734,78109285.141,0.44682495217383084
6760,"[2010.0, 9.0, 23.0, 20.0, 8.0, 35.109]",4,B0054,200,6761,06761.csv,0.8835064014687892,82,2010-09-23 20:08:35.109,78122573.516,0.44175320073439456
6762,"[2010.0, 9.0, 23.0, 23.0, 50.0, 11.265]",4,B0054,202,6763,06763.csv,0.8779403705367915,83,2010-09-23 23:50:11.265,78135869.672,0.43897018526839565
6764,"[2010.0, 9.0, 24.0, 3.0, 31.0, 49.968]",4,B0054,204,6765,06765.csv,0.8599389109365094,84,2010-09-24 03:31:49.968,78149168.375,0.4299694554682547
